0 	273.15
0.00200401 	273.154
0.00400802 	273.157
0.00601202 	273.161
0.00801603 	273.165
0.01002 	273.169
0.012024 	273.172
0.0140281 	273.176
0.0160321 	273.18
0.0180361 	273.183
0.0200401 	273.187
0.0220441 	273.191
0.0240481 	273.194
0.0260521 	273.198
0.0280561 	273.202
0.0300601 	273.206
0.0320641 	273.209
0.0340681 	273.213
0.0360721 	273.217
0.0380762 	273.22
0.0400802 	273.224
0.0420842 	273.228
0.0440882 	273.232
0.0460922 	273.235
0.0480962 	273.239
0.0501002 	273.243
0.0521042 	273.246
0.0541082 	273.249
0.0561122 	273.252
0.0581162 	273.255
0.0601202 	273.258
0.0621242 	273.261
0.0641283 	273.264
0.0661323 	273.267
0.0681363 	273.27
0.0701403 	273.273
0.0721443 	273.276
0.0741483 	273.279
0.0761523 	273.282
0.0781563 	273.285
0.0801603 	273.288
0.0821643 	273.291
0.0841683 	273.294
0.0861723 	273.297
0.0881764 	273.3
0.0901804 	273.303
0.0921844 	273.306
0.0941884 	273.309
0.0961924 	273.312
0.0981964 	273.315
0.1002 	273.318
0.102204 	273.32
0.104208 	273.322
0.106212 	273.324
0.108216 	273.326
0.11022 	273.328
0.112224 	273.33
0.114228 	273.332
0.116232 	273.334
0.118236 	273.336
0.12024 	273.338
0.122244 	273.34
0.124248 	273.342
0.126253 	273.344
0.128257 	273.346
0.130261 	273.348
0.132265 	273.35
0.134269 	273.351
0.136273 	273.353
0.138277 	273.355
0.140281 	273.357
0.142285 	273.359
0.144289 	273.361
0.146293 	273.363
0.148297 	273.365
0.150301 	273.367
0.152305 	273.368
0.154309 	273.369
0.156313 	273.37
0.158317 	273.371
0.160321 	273.372
0.162325 	273.373
0.164329 	273.374
0.166333 	273.375
0.168337 	273.376
0.170341 	273.377
0.172345 	273.378
0.174349 	273.379
0.176353 	273.381
0.178357 	273.382
0.180361 	273.383
0.182365 	273.384
0.184369 	273.385
0.186373 	273.386
0.188377 	273.387
0.190381 	273.388
0.192385 	273.389
0.194389 	273.39
0.196393 	273.391
0.198397 	273.392
0.200401 	273.393
0.202405 	273.393
0.204409 	273.394
0.206413 	273.394
0.208417 	273.394
0.210421 	273.395
0.212425 	273.395
0.214429 	273.396
0.216433 	273.396
0.218437 	273.396
0.220441 	273.397
0.222445 	273.397
0.224449 	273.398
0.226453 	273.398
0.228457 	273.398
0.230461 	273.399
0.232465 	273.399
0.234469 	273.4
0.236473 	273.4
0.238477 	273.4
0.240481 	273.401
0.242485 	273.401
0.244489 	273.402
0.246493 	273.402
0.248497 	273.402
0.250501 	273.403
0.252505 	273.403
0.254509 	273.403
0.256513 	273.403
0.258517 	273.403
0.260521 	273.403
0.262525 	273.403
0.264529 	273.403
0.266533 	273.403
0.268537 	273.403
0.270541 	273.403
0.272545 	273.403
0.274549 	273.403
0.276553 	273.403
0.278557 	273.403
0.280561 	273.403
0.282565 	273.403
0.284569 	273.404
0.286573 	273.404
0.288577 	273.404
0.290581 	273.404
0.292585 	273.404
0.294589 	273.404
0.296593 	273.404
0.298597 	273.404
0.300601 	273.404
0.302605 	273.404
0.304609 	273.404
0.306613 	273.404
0.308617 	273.404
0.310621 	273.403
0.312625 	273.403
0.314629 	273.403
0.316633 	273.403
0.318637 	273.403
0.320641 	273.403
0.322645 	273.403
0.324649 	273.403
0.326653 	273.403
0.328657 	273.403
0.330661 	273.403
0.332665 	273.402
0.334669 	273.402
0.336673 	273.402
0.338677 	273.402
0.340681 	273.402
0.342685 	273.402
0.344689 	273.402
0.346693 	273.402
0.348697 	273.402
0.350701 	273.402
0.352705 	273.401
0.354709 	273.401
0.356713 	273.401
0.358717 	273.401
0.360721 	273.401
0.362725 	273.401
0.364729 	273.401
0.366733 	273.401
0.368737 	273.4
0.370741 	273.4
0.372745 	273.4
0.374749 	273.4
0.376754 	273.4
0.378758 	273.4
0.380762 	273.4
0.382766 	273.4
0.38477 	273.399
0.386774 	273.399
0.388778 	273.399
0.390782 	273.399
0.392786 	273.399
0.39479 	273.399
0.396794 	273.399
0.398798 	273.399
0.400802 	273.398
0.402806 	273.398
0.40481 	273.398
0.406814 	273.398
0.408818 	273.398
0.410822 	273.398
0.412826 	273.398
0.41483 	273.398
0.416834 	273.397
0.418838 	273.397
0.420842 	273.397
0.422846 	273.397
0.42485 	273.397
0.426854 	273.397
0.428858 	273.397
0.430862 	273.397
0.432866 	273.396
0.43487 	273.396
0.436874 	273.396
0.438878 	273.396
0.440882 	273.396
0.442886 	273.396
0.44489 	273.396
0.446894 	273.396
0.448898 	273.396
0.450902 	273.395
0.452906 	273.395
0.45491 	273.395
0.456914 	273.395
0.458918 	273.395
0.460922 	273.395
0.462926 	273.395
0.46493 	273.395
0.466934 	273.394
0.468938 	273.394
0.470942 	273.394
0.472946 	273.394
0.47495 	273.394
0.476954 	273.394
0.478958 	273.394
0.480962 	273.394
0.482966 	273.393
0.48497 	273.393
0.486974 	273.393
0.488978 	273.393
0.490982 	273.393
0.492986 	273.393
0.49499 	273.393
0.496994 	273.393
0.498998 	273.393
0.501002 	273.392
0.503006 	273.392
0.50501 	273.392
0.507014 	273.392
0.509018 	273.392
0.511022 	273.392
0.513026 	273.391
0.51503 	273.391
0.517034 	273.391
0.519038 	273.391
0.521042 	273.391
0.523046 	273.391
0.52505 	273.39
0.527054 	273.39
0.529058 	273.39
0.531062 	273.39
0.533066 	273.39
0.53507 	273.39
0.537074 	273.39
0.539078 	273.389
0.541082 	273.389
0.543086 	273.389
0.54509 	273.389
0.547094 	273.389
0.549098 	273.389
0.551102 	273.388
0.553106 	273.388
0.55511 	273.388
0.557114 	273.388
0.559118 	273.387
0.561122 	273.387
0.563126 	273.387
0.56513 	273.386
0.567134 	273.386
0.569138 	273.386
0.571142 	273.386
